Close Price,High Price,Low Price,Open Price,Date
550.91,555.6,550.22,555.6,2014-11-07
554.74,554.74,551.69,552.05,2014-11-10
557.6,559.82,556.34,558.35,2014-11-11
559.31,561.2,556.68,561.15,2014-11-12
559.16,560.72,558.3,560.72,2014-11-13
554.75,557.75,552.59,557.75,2014-11-14
550.1,554.77,550.06,554.77,2014-11-17
551.19,552.65,546.04,548.14,2014-11-18
539.43,544.605,539.19,544.57,2014-11-19
544.64,545.27,541.87,542.09,2014-11-20
546.46,550.59,546.35,550.59,2014-11-21
549.05,549.62,544.25,545.75,2014-11-24
549.38,550.3,547.21,547.21,2014-11-25
546.22,549.2,546.2,548.82,2014-11-26
546,546.93,544.53,546.93,2014-11-28
543.7,548.03,542.28,545.58,2014-12-01
541.495,541.68,538.45,539.66,2014-12-02
537.99,541.06,536.98,536.98,2014-12-03
538.36,538.62,534.89,536.56,2014-12-04
535.31,538.15,534.17,536.24,2014-12-05
532.33,533.55,527.93,529.22,2014-12-08
525.51,528.91,525.4,526.48,2014-12-09
537.35,539,533.43,535.64,2014-12-10
530.8,533.59,529.2,530.03,2014-12-11
530.69,531.89,526.94,527.44,2014-12-12
521.95,525.16,521.03,524.625,2014-12-15
512.83,515.49,512.3,513.97,2014-12-16
504.85,507.4,499.75,500.165,2014-12-17
512.39,516.1,511.51,515.94,2014-12-18
512.68,515.9,510.51,514.94,2014-12-19
524.21,525.17,520.72,520.84,2014-12-22
536.93,537.05,534.02,534.51,2014-12-23
536.99,538.86,535.36,538.86,2014-12-24
539.38,539.69,535.53,536.81,2014-12-26
541.195,542.17,539.13,540.97,2014-12-29
534.43,537.74,534.43,535.62,2014-12-30
535.44,536.62,535.03,536.62,2014-12-31
534.6,535.29,531.8,531.94,2015-01-02
523.73,527.84,522.48,527.5,2015-01-05
514.5,520.91,514.14,520.62,2015-01-06
509.19,511.49,507.55,510.99,2015-01-07
498.58,501.33,495.16,501.3,2015-01-08
502.93,508.12,502.62,508.11,2015-01-09
491.49,500.03,491.04,499.5,2015-01-12
505.64,507.6,501.74,501.77,2015-01-13
506.08,507.22,498.25,500.25,2015-01-14
502.76,509.5,502.1,509.5,2015-01-15
503.95,507.3,503.09,503.34,2015-01-16
510.66,515.43,510,512.77,2015-01-20
512.26,512.665,509.7,510.72,2015-01-21
524.59,525.71,521.93,522.775,2015-01-22
542.93,543.675,536.82,538.6,2015-01-23
537.64,538.31,535.36,537.84,2015-01-26
528.41,532.38,526.6,531.15,2015-01-27
520.55,524.95,518.17,524.95,2015-01-28
507.17,513.18,503.68,513.18,2015-01-29
528.19,529.66,518.33,518.89,2015-01-30
523.47,536.23,523.47,534.15,2015-02-02
532.79,537.13,531.765,531.765,2015-02-03
531.82,536.53,531.215,533.18,2015-02-04
527.28,529.73,526.24,528.25,2015-02-05
535.75,536.18,529.46,531.59,2015-02-06
529.225,533.53,529.2,531.01,2015-02-09
532.43,533.075,529.26,531.7,2015-02-10
539.09,541.92,537.03,539.57,2015-02-11
541.66,542.18,537.38,539.66,2015-02-12
549.08,550,546.6,546.87,2015-02-13
547.24,553,545.98,551.04,2015-02-17
547.11,547.12,542.78,543.76,2015-02-18
544.33,545.09,541.01,542.47,2015-02-19
539.98,547,538.94,546.9,2015-02-20
536.96,538.94,535.61,538.7,2015-02-23
536.53,537.265,531.32,532.2,2015-02-24
543.57,544.945,538.01,538.01,2015-02-25
552.53,553.39,546.13,546.25,2015-02-26
566.47,566.52,557.04,558.14,2015-02-27
564.78,568.01,564.37,565.5,2015-03-02
571.45,576.64,570.87,575.66,2015-03-03
574.13,577.225,572.84,577.225,2015-03-04
581.9,582.91,578.49,578.49,2015-03-05
578.6,582.48,577.94,580.73,2015-03-06
571.19,573.76,569.21,571.7,2015-03-09
566.49,569.18,565.74,568.78,2015-03-10
563.28,563.28,556.6,560.01,2015-03-11
559.2,561.29,556.97,558.85,2015-03-12
561.18,564.36,558.98,558.98,2015-03-13
557.8,557.88,551.47,555.73,2015-03-16
557.13,560.2,555.47,558.775,2015-03-17
554.89,558.905,554,558.72,2015-03-18
565.3,566.93,562.52,564.88,2015-03-19
565.7,566.87,564.53,566.77,2015-03-20
563.71,567.05,563.43,565.55,2015-03-23
576.55,577.78,568.42,568.52,2015-03-24
575.23,578.94,573.6,578,2015-03-25
560.81,565.57,559.88,564.46,2015-03-26
561.89,563.84,560.39,561.35,2015-03-27
559.82,561.94,559.65,560.65,2015-03-30
558.07,559.24,555.37,558.71,2015-03-31
555.04,558.2,553.5,555.17,2015-04-01
542.67,547.99,540.83,547.99,2015-04-02
538.6,540.28,535.7,538.45,2015-04-06
546.88,548.09,543.75,544.71,2015-04-07
548.95,551.17,546.61,546.98,2015-04-08
546.76,548.85,545.03,547.135,2015-04-09
546.89,549.4,545.42,548.98,2015-04-10
551.61,553.07,546.41,547.74,2015-04-13
537.97,546.19,537.35,546.19,2015-04-14
533.86,539.74,533.86,538.5,2015-04-15
543.97,544.4,538.79,539.21,2015-04-16
537.65,539.78,536.345,537.295,2015-04-17
541.35,542.8,534.12,534.12,2015-04-20
543.73,547.75,542.79,546.31,2015-04-21
542.42,545.73,541.76,544.08,2015-04-22
554.09,555.07,550.39,550.39,2015-04-23
572.04,584.64,569.16,580.13,2015-04-24
573,575.48,572.61,572.73,2015-04-27
561.79,565.46,561.23,564.495,2015-04-28
562.905,565.68,560.86,560.92,2015-04-29
555.8,560.99,554.61,558.56,2015-04-30
546.72,551.2,545.85,549.05,2015-05-01
548.56,550.97,547.6,550.1,2015-05-04
549.24,552.38,548.53,550.04,2015-05-05
539.27,543.49,538.74,543.49,2015-05-06
538.53,539.88,533.84,535.72,2015-05-07
551.2,551.83,548.18,548.18,2015-05-08
550.63,552.82,547,548.49,2015-05-11
537.89,541.33,537.3,541.29,2015-05-12
542.71,543.73,540.47,540.47,2015-05-13
